sms_content,is_phishing,dataset_source,has_url,has_email,has_phone_number,url_string,domain,tld,subdomain,is_ip_address_url,redirected_url,url_subcategory,domain_age_days,domain_registrar,sender,sender_type,brand,message_category,sms_length,num_special_chars,num_digits,num_all_caps_words,phishing_keywords_count,sms_content_cleaned_for_nlp
Ok.,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,2,1,0,0,0,ok
I had askd u a question some hours before. Its answer,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,52,1,0,0,0,askd u question hours answer
Watching tv lor. Nice one then i like lor.,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,40,2,0,0,0,watching tv lor nice one like lor
I'm thinking that chennai forgot to come for auction..,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,51,3,0,0,0,im thinking chennai forgot come auction
Then Ì_ come n pick me at 530 ar?,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,27,2,3,0,0,ì come n pick ar
Early bird! Any purchases yet?,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,28,2,0,0,1,early bird purchases yet
Went to pay rent. So i had to go to the bank to authorise the payment.,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,68,2,0,0,3,went pay rent go bank authorise payment
"Erm Û_ ill pick you up at about 6.45pm. That'll give enough time to get there, park and that.",0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,82,6,3,0,0,erm û ill pick pm thatll give enough time get park
HEY MATE! HOWS U HONEY?DID U AVE GOOD HOLIDAY? GIMMI DE GOSS!x,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,58,4,0,0,0,hey mate hows u honeydid u ave good holiday gimmi de gossx
Howz pain.it will come down today.do as i said ystrday.ice and medicine.,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,68,4,0,0,0,howz painit come todaydo said ystrdayice medicine
"chile, please! It's only a  &lt;DECIMAL&gt;  hour drive for me. I come down all the time and will be subletting feb-april for audition season.",0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,130,10,0,0,0,chile please ltdecimalgt hour drive come time subletting febapril audition season
Yes ammae....life takes lot of turns you can only sit and try to hold the steering...,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,78,7,0,0,0,yes ammaelife takes lot turns sit try hold steering
"Yeah that's what I thought, lemme know if anything's goin on later",0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,63,3,0,0,1,yeah thats thought lem know anythings goin later
Mmmm.... I cant wait to lick it!,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,27,5,0,0,0,mmmm cant wait lick
Pls go there today  &lt;#&gt; . I dont want any excuses,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,47,6,0,0,0,pls go today ltgt dont want excuses
"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play å£250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088",1,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,148,4,8,0,1,fantasy football back tv go sky gamestar sky active play å£k dream team scoring starts saturday register nowsky opt
Can you plz tell me the ans. BSLVYL sent via fullonsms.com,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,56,2,0,0,1,plz tell ans bslvyl sent via fullonsmscom
U in town alone?,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,15,1,0,0,0,u town alone
I to am looking forward to all the sex cuddling.. Only two more sleeps ,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,68,2,0,0,0,looking forward sex cuddling two sleeps
We have all rounder:)so not required:),0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,34,4,0,0,1,rounderso required
"No, its true..k,Do u knw dis no. &lt;#&gt; ?",0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,32,11,0,0,0,truekdo u knw dis ltgt
"Dont worry, 1 day very big lambu ji vl come..til then enjoy batchlor party:-)",0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,69,6,1,0,0,dont worry day big lambu ji vl cometil enjoy batchlor party
oh ya... Got hip hop open. Haha i was thinking can go for jazz then zoom to cine... Actually tonight i'm free leh... And there's a kb lesson tonight,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,136,12,0,0,1,oh ya got hip hop open haha thinking go jazz zoom cine actually tonight im free leh theres kb lesson tonight
Free msg: Single? Find a partner in your area! 1000s of real people are waiting to chat now!Send CHAT to 62220Cncl send STOPCS 08717890890å£1.50 per msg,1,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,116,5,23,0,2,free msg single find partner area real people waiting chat nowsend chat cncl send stopcs å£ per msg
I'm ok. Will do my part tomorrow,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,30,2,0,0,0,im ok part tomorrow
"No! But we found a diff farm shop to buy some cheese. On way back now, can i call in?",0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,81,4,0,0,2,found diff farm shop buy cheese way back call
R u still working now?,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,21,1,0,0,1,r u still working
"Win the newest åÒHarry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",1,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,129,5,2,0,3,win newest åòharry potter order phoenix book reply harry answer questions chance first among readers
Yep. I do like the pink furniture tho.,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,36,2,0,0,1,yep like pink furniture tho
Free Msg: Ringtone!From: http://tms. widelive.com/index. wml?id=1b6a5ecef91ff9*37819&first=true18:0430-JUL-05,1,D1,True,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,38,18,19,0,1,free msg ringtonefrom widelivecomindex wmlidbaeceffffirsttruejul
"Customer place, i wil cal u sir.",0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,30,2,0,0,0,customer place wil cal u sir
"Oh my god! I've found your number again! I'm so glad, text me back xafter this msgs cst std ntwk chg å£1.50",1,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,98,6,3,0,1,oh god ive found number im glad text back xafter msgs cst std ntwk chg å£
A pure hearted person can have a wonderful smile that makes even his/her enemies to feel guilty for being an enemy.. So catch the world with your smile..:) GOODMORNING &amp; HAVE A SMILEY SUNDAY..:),0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,185,13,0,0,0,pure hearted person wonderful smile makes even hisher enemies feel guilty enemy catch world smile goodmorning amp smiley sunday
"THATåÕS ALRITE GIRL, U KNOW GAIL IS NEVA WRONG!!TAKE CARE SWEET AND DONåÕT WORRY.C U L8TR HUN!LOVE Yaxxx",0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,94,5,1,0,1,thatåõs alrite girl u know gail neva wrongtake care sweet donåõt worryc u ltr hunlove yaxxx
"Theoretically yeah, he could be able to come",0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,43,1,0,0,1,theoretically yeah could able come
"Alright we're hooked up, where you guys at",0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,40,2,0,0,0,alright hooked guys
"not that I know of, most people up here are still out of town",0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,60,1,0,0,1,know people still town
No let me do the math. Your not good at it.,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,41,2,0,0,0,let math good
Oh ok wait 4 me there... My lect havent finish,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,41,3,1,0,0,oh ok wait lect havent finish
Yeah my usual guy's out of town but there're definitely people around I know,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,74,2,0,0,1,yeah usual guys town therere definitely people around know
I am joining today formally.Pls keep praying.will talk later.,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,58,3,0,0,1,joining today formallypls keep prayingwill talk later
"Happy or sad , one thing about past is- \Its no more\"" GOOD MORNING :-):-).""",0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,61,13,0,0,1,happy sad one thing past good morning
No. Did you multimedia message them or e-mail?,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,43,3,0,0,3,multimedia message email
Okie but i scared u say i fat... Then u dun wan me already...,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,55,6,0,0,0,okie scared u say fat u dun wan already
did u get that message,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,22,0,0,0,1,u get message
"Sorry sir, i will call you tomorrow.  senthil.hsbc",0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,46,3,0,0,1,sorry sir call tomorrow senthilhsbc
What you need. You have a person to give na.,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,42,2,0,0,0,need person give na
She left it very vague. She just said she would inform the person in accounting about the delayed rent and that i should discuss with the housing agency about my renting another place. But checking online now and all places around usc are  &lt;#&gt;  and up,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,248,7,0,0,3,left vague said would inform person accounting delayed rent discuss housing agency renting another place checking online places around usc ltgt
Hi juan. Im coming home on fri hey. Of course i expect a welcome party and lots of presents. Ill phone u when i get back. Loads of love nicky x x x x x x x x x,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,155,4,0,0,1,hi juan im coming home fri hey course expect welcome party lots presents ill phone u get back loads love nicky x x x x x x x x x
Can you plz tell me the ans. BSLVYL sent via fullonsms.com,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,56,2,0,0,1,plz tell ans bslvyl sent via fullonsmscom
Short But Cute: \Be a good person,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,31,2,0,0,0,short cute good person
"Gumby's has a special where a  &lt;#&gt; \ cheese pizza is $2 so I know what we're doin tonight""",0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,82,10,1,0,1,gumbys special ltgt cheese pizza know doin tonight
A link to your picture has been sent. You can also use http://alto18.co.uk/wave/wave.asp?o=44345,1,D1,True,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,53,11,7,0,2,link picture sent also use
Like a personal sized or what,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,29,0,0,0,1,like personal sized
"Same, I'm at my great aunts anniversary party in tarpon springs",0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,61,2,0,0,0,im great aunts anniversary party tarpon springs
Cab is available.they pick up and drop at door steps.,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,51,2,0,0,0,cab availablethey pick drop door steps
ok....take care.umma to you too...,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,26,8,0,0,0,oktake careumma
Unlimited texts. Limited minutes.,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,31,2,0,0,1,unlimited texts limited minutes
"Double Mins & 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia with Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/HF8",1,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,100,6,18,0,2,double mins txts orange tariffs latest motorola sonyericsson nokia bluetooth free call mobileupd calloptouthf
No problem. We will be spending a lot of quality time together...,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,61,4,0,0,2,problem spending lot quality time together
URGENT This is our 2nd attempt to contact U. Your å£900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893. ACL03530150PM,1,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,115,3,23,0,6,urgent nd attempt contact u å£ prize yesterday still awaiting collection claim call aclpm
